origin,destination,migrant_stock,year,long_o,lat_o,long_d,lat_d
Mexico,Egypt,71,1990,-102.5234517,23.94753724,29.86190099,26.49593311
Mexico,Cyprus,16,1990,-102.5234517,23.94753724,33.0060022,34.91667211
Mexico,Israel,1422,1990,-102.5234517,23.94753724,35.00444693,31.46110101
Mexico,Turkey,37,1990,-102.5234517,23.94753724,35.16895346,39.0616029
Mexico,Japan,786,1990,-102.5234517,23.94753724,138.0308956,37.59230135
Mexico,Philippines,31,1990,-102.5234517,23.94753724,122.8839325,11.77536778
Mexico,Cuba,889,1990,-102.5234517,23.94753724,-79.01605384,21.62289528
Mexico,Haiti,306,1990,-102.5234517,23.94753724,-72.68527509,18.93502563
Mexico,Belize,3025,1990,-102.5234517,23.94753724,-88.71010486,17.20027509
Mexico,Guatemala,5402,1990,-102.5234517,23.94753724,-90.36482009,15.69403664
Mexico,Honduras,795,1990,-102.5234517,23.94753724,-86.6151661,14.82688165
Mexico,Nicaragua,925,1990,-102.5234517,23.94753724,-85.0305297,12.84709429
Mexico,Panama,1393,1990,-102.5234517,23.94753724,-80.11915156,8.517507975
Mexico,Argentina,2332,1990,-102.5234517,23.94753724,-65.17980693,-35.3813488
Mexico,Brazil,792,1990,-102.5234517,23.94753724,-53.09783113,-10.78777702
Mexico,Chile,746,1990,-102.5234517,23.94753724,-71.38256213,-37.73070989
Mexico,Colombia,1908,1990,-102.5234517,23.94753724,-73.08114582,3.913834307
Mexico,Ecuador,656,1990,-102.5234517,23.94753724,-78.75201923,-1.423816125
Mexico,Paraguay,3059,1990,-102.5234517,23.94753724,-58.40013703,-23.22823913
Mexico,Peru,930,1990,-102.5234517,23.94753724,-74.38242685,-9.152803813
Mexico,Uruguay,719,1990,-102.5234517,23.94753724,-56.01807053,-32.79951534
Mexico,Australia,777,1990,-102.5234517,23.94753724,134.4910001,-25.73288704
Mexico,Bulgaria,2,1990,-102.5234517,23.94753724,25.21552909,42.76890318
Mexico,Hungary,20,1990,-102.5234517,23.94753724,19.39559116,47.16277506
Mexico,Poland,165,1990,-102.5234517,23.94753724,19.39012835,52.12759564
Mexico,Romania,4,1990,-102.5234517,23.94753724,24.97293039,45.85243127
Mexico,Slovakia,3,1990,-102.5234517,23.94753724,19.47905218,48.70547528
Mexico,Denmark,239,1990,-102.5234517,23.94753724,10.02800992,55.98125296
Mexico,Finland,67,1990,-102.5234517,23.94753724,26.2746656,64.49884603
Mexico,Iceland,10,1990,-102.5234517,23.94753724,-18.57396167,64.99575386
Mexico,Ireland,59,1990,-102.5234517,23.94753724,-8.137935687,53.1754487
Mexico,Latvia,6,1990,-102.5234517,23.94753724,24.91235983,56.85085163
Mexico,Norway,208,1990,-102.5234517,23.94753724,15.34834656,68.75015572
Mexico,Sweden,847,1990,-102.5234517,23.94753724,16.74558049,62.77966519
Mexico,Greece,379,1990,-102.5234517,23.94753724,22.95555794,39.07469623
Mexico,Italy,4331,1990,-102.5234517,23.94753724,12.07001339,42.79662641
Mexico,Portugal,62,1990,-102.5234517,23.94753724,-8.501043613,39.59550671
Mexico,Slovenia,5,1990,-102.5234517,23.94753724,14.80444238,46.11554772
Mexico,Spain,9649,1990,-102.5234517,23.94753724,-3.647550473,40.24448698
Mexico,Austria,832,1990,-102.5234517,23.94753724,14.1264761,47.58549439
Mexico,Belgium,1647,1990,-102.5234517,23.94753724,4.640651139,50.63981576
Mexico,France,6305,1990,-102.5234517,23.94753724,-2.761729445,42.17344011
Mexico,Germany,3437,1990,-102.5234517,23.94753724,10.38578051,51.10698181
Mexico,Luxembourg,27,1990,-102.5234517,23.94753724,6.071822011,49.76725361
Mexico,Netherlands,658,1990,-102.5234517,23.94753724,5.28144793,52.1007899
Mexico,Switzerland,2539,1990,-102.5234517,23.94753724,8.208674706,46.79785878
Mexico,Canada,18610,1990,-102.5234517,23.94753724,-98.30777028,61.36206324
Monaco,Egypt,62,1990,7.406276769,43.75274627,29.86190099,26.49593311
Monaco,Libya,176,1990,7.406276769,43.75274627,18.00866169,27.03094495
Monaco,Argentina,23,1990,7.406276769,43.75274627,-65.17980693,-35.3813488
Monaco,Chile,4,1990,7.406276769,43.75274627,-71.38256213,-37.73070989
Monaco,Australia,37,1990,7.406276769,43.75274627,134.4910001,-25.73288704
Monaco,Bulgaria,1,1990,7.406276769,43.75274627,25.21552909,42.76890318
Monaco,Poland,3,1990,7.406276769,43.75274627,19.39012835,52.12759564
Monaco,Denmark,5,1990,7.406276769,43.75274627,10.02800992,55.98125296
Monaco,Finland,1,1990,7.406276769,43.75274627,26.2746656,64.49884603
Monaco,Ireland,1,1990,7.406276769,43.75274627,-8.137935687,53.1754487
Monaco,Sweden,11,1990,7.406276769,43.75274627,16.74558049,62.77966519
Monaco,Greece,11,1990,7.406276769,43.75274627,22.95555794,39.07469623
Monaco,Italy,154,1990,7.406276769,43.75274627,12.07001339,42.79662641
Monaco,Spain,82,1990,7.406276769,43.75274627,-3.647550473,40.24448698
Monaco,Austria,14,1990,7.406276769,43.75274627,14.1264761,47.58549439
Monaco,Belgium,77,1990,7.406276769,43.75274627,4.640651139,50.63981576
Monaco,France,3282,1990,7.406276769,43.75274627,-2.761729445,42.17344011
Monaco,Netherlands,23,1990,7.406276769,43.75274627,5.28144793,52.1007899
Monaco,Switzerland,116,1990,7.406276769,43.75274627,8.208674706,46.79785878
Monaco,Canada,130,1990,7.406276769,43.75274627,-98.30777028,61.36206324
Mongolia,Egypt,1,1990,103.0529976,46.82681544,29.86190099,26.49593311
Mongolia,Turkey,46,1990,103.0529976,46.82681544,35.16895346,39.0616029
Mongolia,Australia,36,1990,103.0529976,46.82681544,134.4910001,-25.73288704
Mongolia,Belarus,96,1990,103.0529976,46.82681544,28.03209307,53.53131377
Mongolia,Bulgaria,23,1990,103.0529976,46.82681544,25.21552909,42.76890318
Mongolia,Hungary,386,1990,103.0529976,46.82681544,19.39559116,47.16277506
Mongolia,Poland,234,1990,103.0529976,46.82681544,19.39012835,52.12759564
Mongolia,Slovakia,11,1990,103.0529976,46.82681544,19.47905218,48.70547528
Mongolia,Denmark,2,1990,103.0529976,46.82681544,10.02800992,55.98125296
Mongolia,Estonia,28,1990,103.0529976,46.82681544,25.54248537,58.67192972
Mongolia,Finland,1,1990,103.0529976,46.82681544,26.2746656,64.49884603
Mongolia,Iceland,5,1990,103.0529976,46.82681544,-18.57396167,64.99575386
Mongolia,Ireland,61,1990,103.0529976,46.82681544,-8.137935687,53.1754487
Mongolia,Latvia,87,1990,103.0529976,46.82681544,24.91235983,56.85085163
Mongolia,Lithuania,79,1990,103.0529976,46.82681544,23.88719355,55.32610984
Mongolia,Sweden,30,1990,103.0529976,46.82681544,16.74558049,62.77966519
Mongolia,Greece,9,1990,103.0529976,46.82681544,22.95555794,39.07469623
Mongolia,Italy,5,1990,103.0529976,46.82681544,12.07001339,42.79662641
Mongolia,Spain,10,1990,103.0529976,46.82681544,-3.647550473,40.24448698
Mongolia,Austria,993,1990,103.0529976,46.82681544,14.1264761,47.58549439
Mongolia,Belgium,47,1990,103.0529976,46.82681544,4.640651139,50.63981576
Mongolia,France,288,1990,103.0529976,46.82681544,-2.761729445,42.17344011
Mongolia,Netherlands,27,1990,103.0529976,46.82681544,5.28144793,52.1007899
Mongolia,Switzerland,148,1990,103.0529976,46.82681544,8.208674706,46.79785878
Mongolia,Canada,24,1990,103.0529976,46.82681544,-98.30777028,61.36206324
Montenegro,Australia,1297,1990,19.23883939,42.78890259,134.4910001,-25.73288704
Montenegro,Bulgaria,7,1990,19.23883939,42.78890259,25.21552909,42.76890318
Montenegro,Poland,275,1990,19.23883939,42.78890259,19.39012835,52.12759564
Montenegro,Slovakia,10,1990,19.23883939,42.78890259,19.47905218,48.70547528
Montenegro,Denmark,1900,1990,19.23883939,42.78890259,10.02800992,55.98125296
Montenegro,Italy,1458,1990,19.23883939,42.78890259,12.07001339,42.79662641
Montenegro,Slovenia,2646,1990,19.23883939,42.78890259,14.80444238,46.11554772
Montenegro,Austria,12031,1990,19.23883939,42.78890259,14.1264761,47.58549439
Montenegro,Belgium,10,1990,19.23883939,42.78890259,4.640651139,50.63981576
Montenegro,France,949,1990,19.23883939,42.78890259,-2.761729445,42.17344011
Montenegro,Germany,30932,1990,19.23883939,42.78890259,10.38578051,51.10698181
Montenegro,Liechtenstein,78,1990,19.23883939,42.78890259,9.535743118,47.13665835
Montenegro,Luxembourg,2301,1990,19.23883939,42.78890259,6.071822011,49.76725361
Montserrat,Anguilla,135,1990,-62.18518546,16.73941406,-63.06498927,18.2239595
Montserrat,Dominica,59,1990,-62.18518546,16.73941406,-61.357726,15.4394702
Montserrat,Grenada,6,1990,-62.18518546,16.73941406,-61.68220189,12.11725044
Montserrat,Chile,10,1990,-62.18518546,16.73941406,-71.38256213,-37.73070989
Montserrat,Greece,2,1990,-62.18518546,16.73941406,22.95555794,39.07469623
Montserrat,France,5,1990,-62.18518546,16.73941406,-2.761729445,42.17344011
Montserrat,Canada,384,1990,-62.18518546,16.73941406,-98.30777028,61.36206324
Morocco,Gabon,221,1990,-8.456157948,29.83762955,11.7886287,-0.58660025
Morocco,Mauritania,306,1990,-8.456157948,29.83762955,-10.34779815,20.25736706
Morocco,Senegal,3405,1990,-8.456157948,29.83762955,-14.4734924,14.36624173
Morocco,Egypt,527,1990,-8.456157948,29.83762955,29.86190099,26.49593311
Morocco,Libya,1505,1990,-8.456157948,29.83762955,18.00866169,27.03094495
Morocco,Tunisia,7275,1990,-8.456157948,29.83762955,9.552883589,34.11956246
Morocco,Bahrain,257,1990,-8.456157948,29.83762955,50.54196932,26.04205135
Morocco,Cyprus,16,1990,-8.456157948,29.83762955,33.0060022,34.91667211
Morocco,Iraq,451,1990,-8.456157948,29.83762955,43.74353149,33.03970582
Morocco,Israel,157029,1990,-8.456157948,29.83762955,35.00444693,31.46110101
Morocco,Jordan,398,1990,-8.456157948,29.83762955,36.77136104,31.24579091
Morocco,Kuwait,1594,1990,-8.456157948,29.83762955,47.58700459,29.33431262
Morocco,Lebanon,182,1990,-8.456157948,29.83762955,35.88016072,33.92306631
Morocco,Qatar,1300,1990,-8.456157948,29.83762955,51.18479632,25.30601188
Morocco,Turkey,113,1990,-8.456157948,29.83762955,35.16895346,39.0616029
Morocco,Mexico,186,1990,-8.456157948,29.83762955,-102.5234517,23.94753724
Morocco,Panama,24,1990,-8.456157948,29.83762955,-80.11915156,8.517507975
Morocco,Argentina,466,1990,-8.456157948,29.83762955,-65.17980693,-35.3813488
Morocco,Chile,62,1990,-8.456157948,29.83762955,-71.38256213,-37.73070989
Morocco,Colombia,73,1990,-8.456157948,29.83762955,-73.08114582,3.913834307
Morocco,Ecuador,16,1990,-8.456157948,29.83762955,-78.75201923,-1.423816125
Morocco,Peru,23,1990,-8.456157948,29.83762955,-74.38242685,-9.152803813
Morocco,Australia,984,1990,-8.456157948,29.83762955,134.4910001,-25.73288704
Morocco,Bulgaria,19,1990,-8.456157948,29.83762955,25.21552909,42.76890318
Morocco,Hungary,38,1990,-8.456157948,29.83762955,19.39559116,47.16277506
Morocco,Poland,221,1990,-8.456157948,29.83762955,19.39012835,52.12759564
Morocco,Romania,4,1990,-8.456157948,29.83762955,24.97293039,45.85243127
Morocco,Slovakia,3,1990,-8.456157948,29.83762955,19.47905218,48.70547528
Morocco,Ukraine,2100,1990,-8.456157948,29.83762955,31.38326469,48.99656673
Morocco,Denmark,3004,1990,-8.456157948,29.83762955,10.02800992,55.98125296
Morocco,Finland,412,1990,-8.456157948,29.83762955,26.2746656,64.49884603
Morocco,Iceland,21,1990,-8.456157948,29.83762955,-18.57396167,64.99575386
Morocco,Ireland,52,1990,-8.456157948,29.83762955,-8.137935687,53.1754487
Morocco,Latvia,3,1990,-8.456157948,29.83762955,24.91235983,56.85085163
Morocco,Norway,2393,1990,-8.456157948,29.83762955,15.34834656,68.75015572
Morocco,Sweden,3529,1990,-8.456157948,29.83762955,16.74558049,62.77966519
Morocco,Andorra,296,1990,-8.456157948,29.83762955,1.560543779,42.54229102
Morocco,Greece,762,1990,-8.456157948,29.83762955,22.95555794,39.07469623
Morocco,Italy,169285,1990,-8.456157948,29.83762955,12.07001339,42.79662641
Morocco,Malta,83,1990,-8.456157948,29.83762955,14.40523316,35.92149632
Morocco,Portugal,395,1990,-8.456157948,29.83762955,-8.501043613,39.59550671
Morocco,Slovenia,3,1990,-8.456157948,29.83762955,14.80444238,46.11554772
Morocco,Spain,133341,1990,-8.456157948,29.83762955,-3.647550473,40.24448698
Morocco,Austria,1061,1990,-8.456157948,29.83762955,14.1264761,47.58549439
Morocco,Belgium,295459,1990,-8.456157948,29.83762955,4.640651139,50.63981576
Morocco,France,713987,1990,-8.456157948,29.83762955,-2.761729445,42.17344011
Morocco,Germany,72631,1990,-8.456157948,29.83762955,10.38578051,51.10698181
Morocco,Luxembourg,125,1990,-8.456157948,29.83762955,6.071822011,49.76725361
Morocco,Netherlands,114850,1990,-8.456157948,29.83762955,5.28144793,52.1007899
Morocco,Switzerland,8362,1990,-8.456157948,29.83762955,8.208674706,46.79785878
Morocco,Canada,16116,1990,-8.456157948,29.83762955,-98.30777028,61.36206324
Mozambique,Eritrea,3537,1990,35.53367543,-17.27381643,38.84617011,15.36186618
Mozambique,Kenya,1043,1990,35.53367543,-17.27381643,37.79593973,0.599880215
Mozambique,Malawi,1075410,1990,35.53367543,-17.27381643,34.28935599,-13.21808088
Mozambique,Uganda,226,1990,35.53367543,-17.27381643,32.36907971,1.274692987
Mozambique,Zambia,41455,1990,35.53367543,-17.27381643,27.77475946,-13.45824152
Mozambique,Zimbabwe,482855,1990,35.53367543,-17.27381643,29.8514412,-19.00420419
Mozambique,Angola,97,1990,35.53367543,-17.27381643,17.53736768,-12.29336054
Mozambique,Botswana,184,1990,35.53367543,-17.27381643,23.79853368,-22.18403213
Mozambique,Lesotho,32,1990,35.53367543,-17.27381643,28.22723131,-29.58003188
Mozambique,Namibia,203,1990,35.53367543,-17.27381643,17.20963567,-22.13032568
Mozambique,Egypt,14,1990,35.53367543,-17.27381643,29.86190099,26.49593311
Mozambique,Cyprus,3,1990,35.53367543,-17.27381643,33.0060022,34.91667211
Mozambique,Argentina,25,1990,35.53367543,-17.27381643,-65.17980693,-35.3813488
Mozambique,Brazil,987,1990,35.53367543,-17.27381643,-53.09783113,-10.78777702
Mozambique,Chile,15,1990,35.53367543,-17.27381643,-71.38256213,-37.73070989
Mozambique,Australia,386,1990,35.53367543,-17.27381643,134.4910001,-25.73288704
Mozambique,Bulgaria,6,1990,35.53367543,-17.27381643,25.21552909,42.76890318
Mozambique,Hungary,12,1990,35.53367543,-17.27381643,19.39559116,47.16277506
Mozambique,Poland,18,1990,35.53367543,-17.27381643,19.39012835,52.12759564
Mozambique,Denmark,65,1990,35.53367543,-17.27381643,10.02800992,55.98125296
Mozambique,Finland,6,1990,35.53367543,-17.27381643,26.2746656,64.49884603
Mozambique,Iceland,4,1990,35.53367543,-17.27381643,-18.57396167,64.99575386
Mozambique,Ireland,8,1990,35.53367543,-17.27381643,-8.137935687,53.1754487
Mozambique,Norway,22,1990,35.53367543,-17.27381643,15.34834656,68.75015572
Mozambique,Sweden,154,1990,35.53367543,-17.27381643,16.74558049,62.77966519
Mozambique,Greece,39,1990,35.53367543,-17.27381643,22.95555794,39.07469623
Mozambique,Italy,58,1990,35.53367543,-17.27381643,12.07001339,42.79662641
Mozambique,Portugal,74609,1990,35.53367543,-17.27381643,-8.501043613,39.59550671
Mozambique,Spain,101,1990,35.53367543,-17.27381643,-3.647550473,40.24448698
Mozambique,Austria,37,1990,35.53367543,-17.27381643,14.1264761,47.58549439
Mozambique,Belgium,189,1990,35.53367543,-17.27381643,4.640651139,50.63981576
Mozambique,France,1048,1990,35.53367543,-17.27381643,-2.761729445,42.17344011
Mozambique,Netherlands,216,1990,35.53367543,-17.27381643,5.28144793,52.1007899
Mozambique,Switzerland,709,1990,35.53367543,-17.27381643,8.208674706,46.79785878
Mozambique,Canada,691,1990,35.53367543,-17.27381643,-98.30777028,61.36206324
Myanmar,Egypt,9,1990,96.48843321,21.18566599,29.86190099,26.49593311
Myanmar,Cyprus,11,1990,96.48843321,21.18566599,33.0060022,34.91667211
Myanmar,Jordan,2,1990,96.48843321,21.18566599,36.77136104,31.24579091
Myanmar,Turkey,18,1990,96.48843321,21.18566599,35.16895346,39.0616029
Myanmar,Bangladesh,225851,1990,96.48843321,21.18566599,90.23812743,23.86731158
Myanmar,Bhutan,16,1990,96.48843321,21.18566599,90.40188155,27.41106589
Myanmar,India,85706,1990,96.48843321,21.18566599,79.6119761,22.88578212
Myanmar,Pakistan,3598,1990,96.48843321,21.18566599,69.33957937,29.9497515
Myanmar,Cambodia,24,1990,96.48843321,21.18566599,104.9069432,12.72004786
Myanmar,Malaysia,4568,1990,96.48843321,21.18566599,109.6976228,3.789868456
Myanmar,Philippines,55,1990,96.48843321,21.18566599,122.8839325,11.77536778
Myanmar,Thailand,229504,1990,96.48843321,21.18566599,101.0028813,15.11815794
Myanmar,Panama,23,1990,96.48843321,21.18566599,-80.11915156,8.517507975
Myanmar,Argentina,19,1990,96.48843321,21.18566599,-65.17980693,-35.3813488
Myanmar,Chile,2,1990,96.48843321,21.18566599,-71.38256213,-37.73070989
Myanmar,Australia,9884,1990,96.48843321,21.18566599,134.4910001,-25.73288704
Myanmar,Hungary,8,1990,96.48843321,21.18566599,19.39559116,47.16277506
Myanmar,Denmark,43,1990,96.48843321,21.18566599,10.02800992,55.98125296
Myanmar,Finland,7,1990,96.48843321,21.18566599,26.2746656,64.49884603
Myanmar,Ireland,12,1990,96.48843321,21.18566599,-8.137935687,53.1754487
Myanmar,Norway,30,1990,96.48843321,21.18566599,15.34834656,68.75015572
Myanmar,Sweden,98,1990,96.48843321,21.18566599,16.74558049,62.77966519
Myanmar,Greece,42,1990,96.48843321,21.18566599,22.95555794,39.07469623
Myanmar,Italy,28,1990,96.48843321,21.18566599,12.07001339,42.79662641
Myanmar,Spain,7,1990,96.48843321,21.18566599,-3.647550473,40.24448698
Myanmar,Austria,39,1990,96.48843321,21.18566599,14.1264761,47.58549439
Myanmar,Belgium,49,1990,96.48843321,21.18566599,4.640651139,50.63981576
Myanmar,France,673,1990,96.48843321,21.18566599,-2.761729445,42.17344011
Myanmar,Germany,276,1990,96.48843321,21.18566599,10.38578051,51.10698181
Myanmar,Netherlands,86,1990,96.48843321,21.18566599,5.28144793,52.1007899
Myanmar,Switzerland,110,1990,96.48843321,21.18566599,8.208674706,46.79785878
Myanmar,Canada,2337,1990,96.48843321,21.18566599,-98.30777028,61.36206324
Namibia,Kenya,119,1990,17.20963567,-22.13032568,37.79593973,0.599880215
Namibia,Zambia,2360,1990,17.20963567,-22.13032568,27.77475946,-13.45824152
Namibia,Angola,345,1990,17.20963567,-22.13032568,17.53736768,-12.29336054
Namibia,Botswana,286,1990,17.20963567,-22.13032568,23.79853368,-22.18403213
Namibia,Lesotho,5,1990,17.20963567,-22.13032568,28.22723131,-29.58003188
Namibia,Egypt,379,1990,17.20963567,-22.13032568,29.86190099,26.49593311
Namibia,Cyprus,1,1990,17.20963567,-22.13032568,33.0060022,34.91667211
Namibia,Argentina,4,1990,17.20963567,-22.13032568,-65.17980693,-35.3813488
Namibia,Chile,2,1990,17.20963567,-22.13032568,-71.38256213,-37.73070989
Namibia,Australia,265,1990,17.20963567,-22.13032568,134.4910001,-25.73288704
Namibia,Bulgaria,1,1990,17.20963567,-22.13032568,25.21552909,42.76890318
Namibia,Denmark,10,1990,17.20963567,-22.13032568,10.02800992,55.98125296
Namibia,Finland,51,1990,17.20963567,-22.13032568,26.2746656,64.49884603
Namibia,Iceland,10,1990,17.20963567,-22.13032568,-18.57396167,64.99575386
Namibia,Ireland,7,1990,17.20963567,-22.13032568,-8.137935687,53.1754487
Namibia,Norway,19,1990,17.20963567,-22.13032568,15.34834656,68.75015572
Namibia,Sweden,37,1990,17.20963567,-22.13032568,16.74558049,62.77966519
Namibia,Greece,8,1990,17.20963567,-22.13032568,22.95555794,39.07469623
Namibia,Italy,13,1990,17.20963567,-22.13032568,12.07001339,42.79662641
Namibia,Spain,7,1990,17.20963567,-22.13032568,-3.647550473,40.24448698
Namibia,Austria,101,1990,17.20963567,-22.13032568,14.1264761,47.58549439
Namibia,Belgium,29,1990,17.20963567,-22.13032568,4.640651139,50.63981576
Namibia,France,104,1990,17.20963567,-22.13032568,-2.761729445,42.17344011
Namibia,Netherlands,68,1990,17.20963567,-22.13032568,5.28144793,52.1007899
Namibia,Switzerland,127,1990,17.20963567,-22.13032568,8.208674706,46.79785878
Namibia,Canada,167,1990,17.20963567,-22.13032568,-98.30777028,61.36206324
Nauru,Australia,463,1990,166.9325682,-0.51912639,134.4910001,-25.73288704
Nauru,Kiribati,921,1990,166.9325682,-0.51912639,-45.61110513,0.860015032
Nauru,Samoa,3,1990,166.9325682,-0.51912639,-172.1648506,-13.75324346
Nauru,Austria,1,1990,166.9325682,-0.51912639,14.1264761,47.58549439
Nepal,Seychelles,27,1990,83.9158264,28.24891365,55.47603279,-4.660990935
Nepal,Bahrain,228,1990,83.9158264,28.24891365,50.54196932,26.04205135
Nepal,Cyprus,14,1990,83.9158264,28.24891365,33.0060022,34.91667211
Nepal,Jordan,9,1990,83.9158264,28.24891365,36.77136104,31.24579091
Nepal,Kuwait,1416,1990,83.9158264,28.24891365,47.58700459,29.33431262
Nepal,Qatar,459,1990,83.9158264,28.24891365,51.18479632,25.30601188
Nepal,Bangladesh,9670,1990,83.9158264,28.24891365,90.23812743,23.86731158
Nepal,Bhutan,334,1990,83.9158264,28.24891365,90.40188155,27.41106589
Nepal,India,518212,1990,83.9158264,28.24891365,79.6119761,22.88578212
Nepal,Cambodia,21,1990,83.9158264,28.24891365,104.9069432,12.72004786
Nepal,Malaysia,14931,1990,83.9158264,28.24891365,109.6976228,3.789868456
Nepal,Philippines,74,1990,83.9158264,28.24891365,122.8839325,11.77536778
Nepal,Thailand,5763,1990,83.9158264,28.24891365,101.0028813,15.11815794
Nepal,Chile,7,1990,83.9158264,28.24891365,-71.38256213,-37.73070989
Nepal,Australia,404,1990,83.9158264,28.24891365,134.4910001,-25.73288704
Nepal,Bulgaria,1,1990,83.9158264,28.24891365,25.21552909,42.76890318
Nepal,Poland,13,1990,83.9158264,28.24891365,19.39012835,52.12759564
Nepal,Denmark,37,1990,83.9158264,28.24891365,10.02800992,55.98125296
Nepal,Finland,16,1990,83.9158264,28.24891365,26.2746656,64.49884603
Nepal,Iceland,8,1990,83.9158264,28.24891365,-18.57396167,64.99575386
Nepal,Ireland,26,1990,83.9158264,28.24891365,-8.137935687,53.1754487
Nepal,Latvia,1,1990,83.9158264,28.24891365,24.91235983,56.85085163
Nepal,Norway,52,1990,83.9158264,28.24891365,15.34834656,68.75015572
Nepal,Sweden,121,1990,83.9158264,28.24891365,16.74558049,62.77966519
Nepal,Greece,29,1990,83.9158264,28.24891365,22.95555794,39.07469623
Nepal,Italy,11,1990,83.9158264,28.24891365,12.07001339,42.79662641
Nepal,Portugal,9,1990,83.9158264,28.24891365,-8.501043613,39.59550671
Nepal,Spain,45,1990,83.9158264,28.24891365,-3.647550473,40.24448698
Nepal,Austria,323,1990,83.9158264,28.24891365,14.1264761,47.58549439
Nepal,Belgium,59,1990,83.9158264,28.24891365,4.640651139,50.63981576
Nepal,France,707,1990,83.9158264,28.24891365,-2.761729445,42.17344011
Nepal,Germany,867,1990,83.9158264,28.24891365,10.38578051,51.10698181
Nepal,Luxembourg,30,1990,83.9158264,28.24891365,6.071822011,49.76725361
Nepal,Netherlands,206,1990,83.9158264,28.24891365,5.28144793,52.1007899
Nepal,Switzerland,353,1990,83.9158264,28.24891365,8.208674706,46.79785878
Nepal,Canada,120,1990,83.9158264,28.24891365,-98.30777028,61.36206324
Netherlands,Uganda,208,1990,5.28144793,52.1007899,32.36907971,1.274692987
Netherlands,Botswana,188,1990,5.28144793,52.1007899,23.79853368,-22.18403213
Netherlands,Namibia,763,1990,5.28144793,52.1007899,17.20963567,-22.13032568
Netherlands,Ghana,131,1990,5.28144793,52.1007899,-1.216765658,7.953456435
Netherlands,Liberia,298,1990,5.28144793,52.1007899,-9.322075727,6.452784917
Netherlands,Egypt,1068,1990,5.28144793,52.1007899,29.86190099,26.49593311
Netherlands,Libya,3048,1990,5.28144793,52.1007899,18.00866169,27.03094495
Netherlands,Bahrain,174,1990,5.28144793,52.1007899,50.54196932,26.04205135
Netherlands,Cyprus,120,1990,5.28144793,52.1007899,33.0060022,34.91667211
Netherlands,Israel,4337,1990,5.28144793,52.1007899,35.00444693,31.46110101
Netherlands,Jordan,147,1990,5.28144793,52.1007899,36.77136104,31.24579091
Netherlands,Kuwait,1080,1990,5.28144793,52.1007899,47.58700459,29.33431262
Netherlands,Oman,611,1990,5.28144793,52.1007899,56.09166155,20.60515333
Netherlands,Qatar,407,1990,5.28144793,52.1007899,51.18479632,25.30601188
Netherlands,Turkey,9916,1990,5.28144793,52.1007899,35.16895346,39.0616029
Netherlands,Tajikistan,78,1990,5.28144793,52.1007899,71.01362631,38.5304539
Netherlands,Bhutan,9,1990,5.28144793,52.1007899,90.40188155,27.41106589
Netherlands,Japan,749,1990,5.28144793,52.1007899,138.0308956,37.59230135
Netherlands,Cambodia,14,1990,5.28144793,52.1007899,104.9069432,12.72004786
Netherlands,Indonesia,928,1990,5.28144793,52.1007899,117.2401137,-2.215054563
Netherlands,Philippines,82,1990,5.28144793,52.1007899,122.8839325,11.77536778
Netherlands,Thailand,151,1990,5.28144793,52.1007899,101.0028813,15.11815794
Netherlands,Aruba,2096,1990,5.28144793,52.1007899,-69.98267711,12.52088038
Netherlands,Dominica,4,1990,5.28144793,52.1007899,-61.357726,15.4394702
Netherlands,Guatemala,83,1990,5.28144793,52.1007899,-90.36482009,15.69403664
Netherlands,Honduras,69,1990,5.28144793,52.1007899,-86.6151661,14.82688165
Netherlands,Mexico,638,1990,5.28144793,52.1007899,-102.5234517,23.94753724
Netherlands,Nicaragua,117,1990,5.28144793,52.1007899,-85.0305297,12.84709429
Netherlands,Panama,79,1990,5.28144793,52.1007899,-80.11915156,8.517507975
Netherlands,Argentina,943,1990,5.28144793,52.1007899,-65.17980693,-35.3813488
Netherlands,Brazil,3535,1990,5.28144793,52.1007899,-53.09783113,-10.78777702
Netherlands,Chile,462,1990,5.28144793,52.1007899,-71.38256213,-37.73070989
Netherlands,Colombia,425,1990,5.28144793,52.1007899,-73.08114582,3.913834307
Netherlands,Ecuador,276,1990,5.28144793,52.1007899,-78.75201923,-1.423816125
Netherlands,Peru,421,1990,5.28144793,52.1007899,-74.38242685,-9.152803813
Netherlands,Suriname,1312,1990,5.28144793,52.1007899,-55.9123457,4.13055413
Netherlands,Australia,104866,1990,5.28144793,52.1007899,134.4910001,-25.73288704
Netherlands,Bulgaria,12,1990,5.28144793,52.1007899,25.21552909,42.76890318
Netherlands,Hungary,181,1990,5.28144793,52.1007899,19.39559116,47.16277506
Netherlands,Poland,1368,1990,5.28144793,52.1007899,19.39012835,52.12759564
Netherlands,Romania,59,1990,5.28144793,52.1007899,24.97293039,45.85243127
Netherlands,Slovakia,11,1990,5.28144793,52.1007899,19.47905218,48.70547528
Netherlands,Denmark,2389,1990,5.28144793,52.1007899,10.02800992,55.98125296
Netherlands,Finland,414,1990,5.28144793,52.1007899,26.2746656,64.49884603
Netherlands,Iceland,112,1990,5.28144793,52.1007899,-18.57396167,64.99575386
Netherlands,Ireland,1642,1990,5.28144793,52.1007899,-8.137935687,53.1754487
Netherlands,Latvia,16,1990,5.28144793,52.1007899,24.91235983,56.85085163
Netherlands,Lithuania,33,1990,5.28144793,52.1007899,23.88719355,55.32610984
