origin,id_origin,destination,id_destination,migrant_stock,year,long_o,lat_o,long_d,lat_d
Norway,NOR,Slovenia,SVN,9,2000,15.34834656,68.75015572,14.80444238,46.11554772
Norway,NOR,Spain,ESP,6665,2000,15.34834656,68.75015572,-3.647550473,40.24448698
Norway,NOR,Austria,AUT,669,2000,15.34834656,68.75015572,14.1264761,47.58549439
Norway,NOR,Belgium,BEL,1165,2000,15.34834656,68.75015572,4.640651139,50.63981576
Norway,NOR,France,FRA,3468,2000,15.34834656,68.75015572,-2.761729445,42.17344011
Norway,NOR,Germany,DEU,7344,2000,15.34834656,68.75015572,10.38578051,51.10698181
Norway,NOR,Liechtenstein,LIE,13,2000,15.34834656,68.75015572,9.535743118,47.13665835
Norway,NOR,Luxembourg,LUX,154,2000,15.34834656,68.75015572,6.071822011,49.76725361
Norway,NOR,Netherlands,NLD,2355,2000,15.34834656,68.75015572,5.28144793,52.1007899
Norway,NOR,Switzerland,CHE,1625,2000,15.34834656,68.75015572,8.208674706,46.79785878
Norway,NOR,Canada,CAN,6319,2000,15.34834656,68.75015572,-98.30777028,61.36206324
Norway,NOR,Greenland,GRL,90,2000,15.34834656,68.75015572,-41.34191127,74.71051289
Oman,OMN,Egypt,EGY,397,2000,56.09166155,20.60515333,29.86190099,26.49593311
Oman,OMN,Libya,LBY,1247,2000,56.09166155,20.60515333,18.00866169,27.03094495
Oman,OMN,Cyprus,CYP,29,2000,56.09166155,20.60515333,33.0060022,34.91667211
Oman,OMN,Jordan,JOR,772,2000,56.09166155,20.60515333,36.77136104,31.24579091
Oman,OMN,Lebanon,LBN,351,2000,56.09166155,20.60515333,35.88016072,33.92306631
Oman,OMN,Turkey,TUR,24,2000,56.09166155,20.60515333,35.16895346,39.0616029
Oman,OMN,Tajikistan,TJK,40,2000,56.09166155,20.60515333,71.01362631,38.5304539
Oman,OMN,Philippines,PHL,428,2000,56.09166155,20.60515333,122.8839325,11.77536778
Oman,OMN,Chile,CHL,5,2000,56.09166155,20.60515333,-71.38256213,-37.73070989
Oman,OMN,Australia,AUS,340,2000,56.09166155,20.60515333,134.4910001,-25.73288704
Oman,OMN,Bulgaria,BGR,1,2000,56.09166155,20.60515333,25.21552909,42.76890318
Oman,OMN,Hungary,HUN,11,2000,56.09166155,20.60515333,19.39559116,47.16277506
Oman,OMN,Denmark,DNK,13,2000,56.09166155,20.60515333,10.02800992,55.98125296
Oman,OMN,Finland,FIN,2,2000,56.09166155,20.60515333,26.2746656,64.49884603
Oman,OMN,Ireland,IRL,57,2000,56.09166155,20.60515333,-8.137935687,53.1754487
Oman,OMN,Norway,NOR,28,2000,56.09166155,20.60515333,15.34834656,68.75015572
Oman,OMN,Sweden,SWE,7,2000,56.09166155,20.60515333,16.74558049,62.77966519
Oman,OMN,Greece,GRC,3,2000,56.09166155,20.60515333,22.95555794,39.07469623
Oman,OMN,Italy,ITA,40,2000,56.09166155,20.60515333,12.07001339,42.79662641
Oman,OMN,Slovenia,SVN,1,2000,56.09166155,20.60515333,14.80444238,46.11554772
Oman,OMN,Spain,ESP,41,2000,56.09166155,20.60515333,-3.647550473,40.24448698
Oman,OMN,Austria,AUT,22,2000,56.09166155,20.60515333,14.1264761,47.58549439
Oman,OMN,Belgium,BEL,2,2000,56.09166155,20.60515333,4.640651139,50.63981576
Oman,OMN,France,FRA,22,2000,56.09166155,20.60515333,-2.761729445,42.17344011
Oman,OMN,Netherlands,NLD,347,2000,56.09166155,20.60515333,5.28144793,52.1007899
Oman,OMN,Switzerland,CHE,56,2000,56.09166155,20.60515333,8.208674706,46.79785878
Oman,OMN,Canada,CAN,555,2000,56.09166155,20.60515333,-98.30777028,61.36206324
Pakistan,PAK,Mauritius,MUS,7,2000,69.33957937,29.9497515,57.57120551,-20.27768704
Pakistan,PAK,Mozambique,MOZ,828,2000,69.33957937,29.9497515,35.53367543,-17.27381643
Pakistan,PAK,Seychelles,SYC,11,2000,69.33957937,29.9497515,55.47603279,-4.660990935
Pakistan,PAK,Uganda,UGA,594,2000,69.33957937,29.9497515,32.36907971,1.274692987
Pakistan,PAK,Botswana,BWA,223,2000,69.33957937,29.9497515,23.79853368,-22.18403213
Pakistan,PAK,Lesotho,LSO,215,2000,69.33957937,29.9497515,28.22723131,-29.58003188
Pakistan,PAK,Namibia,NAM,219,2000,69.33957937,29.9497515,17.20963567,-22.13032568
Pakistan,PAK,Ghana,GHA,52,2000,69.33957937,29.9497515,-1.216765658,7.953456435
Pakistan,PAK,Egypt,EGY,452,2000,69.33957937,29.9497515,29.86190099,26.49593311
Pakistan,PAK,Libya,LBY,1810,2000,69.33957937,29.9497515,18.00866169,27.03094495
Pakistan,PAK,Bahrain,BHR,29683,2000,69.33957937,29.9497515,50.54196932,26.04205135
Pakistan,PAK,Cyprus,CYP,236,2000,69.33957937,29.9497515,33.0060022,34.91667211
Pakistan,PAK,Georgia,GEO,86,2000,69.33957937,29.9497515,43.50780252,42.16855755
Pakistan,PAK,Iraq,IRQ,587,2000,69.33957937,29.9497515,43.74353149,33.03970582
Pakistan,PAK,Jordan,JOR,3949,2000,69.33957937,29.9497515,36.77136104,31.24579091
Pakistan,PAK,Kuwait,KWT,139783,2000,69.33957937,29.9497515,47.58700459,29.33431262
Pakistan,PAK,Lebanon,LBN,1793,2000,69.33957937,29.9497515,35.88016072,33.92306631
Pakistan,PAK,Oman,OMN,66498,2000,69.33957937,29.9497515,56.09166155,20.60515333
Pakistan,PAK,Qatar,QAT,338,2000,69.33957937,29.9497515,51.18479632,25.30601188
Pakistan,PAK,Turkey,TUR,1060,2000,69.33957937,29.9497515,35.16895346,39.0616029
Pakistan,PAK,Tajikistan,TJK,125,2000,69.33957937,29.9497515,71.01362631,38.5304539
Pakistan,PAK,Afghanistan,AFG,26343,2000,69.33957937,29.9497515,66.00473366,33.83523073
Pakistan,PAK,Bhutan,BTN,14,2000,69.33957937,29.9497515,90.40188155,27.41106589
Pakistan,PAK,India,IND,1353231,2000,69.33957937,29.9497515,79.6119761,22.88578212
Pakistan,PAK,Maldives,MDV,100,2000,69.33957937,29.9497515,73.45713004,3.7287092
Pakistan,PAK,Nepal,NPL,2470,2000,69.33957937,29.9497515,83.9158264,28.24891365
Pakistan,PAK,China,CHN,3172,2000,69.33957937,29.9497515,103.8190735,36.56176546
Pakistan,PAK,Japan,JPN,7499,2000,69.33957937,29.9497515,138.0308956,37.59230135
Pakistan,PAK,Mongolia,MNG,15,2000,69.33957937,29.9497515,103.0529976,46.82681544
Pakistan,PAK,Cambodia,KHM,81,2000,69.33957937,29.9497515,104.9069432,12.72004786
Pakistan,PAK,Indonesia,IDN,1773,2000,69.33957937,29.9497515,117.2401137,-2.215054563
Pakistan,PAK,Malaysia,MYS,7140,2000,69.33957937,29.9497515,109.6976228,3.789868456
Pakistan,PAK,Myanmar,MMR,3980,2000,69.33957937,29.9497515,96.48843321,21.18566599
Pakistan,PAK,Philippines,PHL,1232,2000,69.33957937,29.9497515,122.8839325,11.77536778
Pakistan,PAK,Singapore,SGP,42217,2000,69.33957937,29.9497515,103.8172559,1.358760871
Pakistan,PAK,Thailand,THA,2930,2000,69.33957937,29.9497515,101.0028813,15.11815794
Pakistan,PAK,Guatemala,GTM,16,2000,69.33957937,29.9497515,-90.36482009,15.69403664
Pakistan,PAK,Mexico,MEX,87,2000,69.33957937,29.9497515,-102.5234517,23.94753724
Pakistan,PAK,Panama,PAN,51,2000,69.33957937,29.9497515,-80.11915156,8.517507975
Pakistan,PAK,Argentina,ARG,10,2000,69.33957937,29.9497515,-65.17980693,-35.3813488
Pakistan,PAK,Brazil,BRA,172,2000,69.33957937,29.9497515,-53.09783113,-10.78777702
Pakistan,PAK,Chile,CHL,158,2000,69.33957937,29.9497515,-71.38256213,-37.73070989
Pakistan,PAK,Colombia,COL,37,2000,69.33957937,29.9497515,-73.08114582,3.913834307
Pakistan,PAK,Ecuador,ECU,22,2000,69.33957937,29.9497515,-78.75201923,-1.423816125
Pakistan,PAK,Peru,PER,53,2000,69.33957937,29.9497515,-74.38242685,-9.152803813
Pakistan,PAK,Australia,AUS,10950,2000,69.33957937,29.9497515,134.4910001,-25.73288704
Pakistan,PAK,Fiji,FJI,1456,2000,69.33957937,29.9497515,165.4519543,-17.42858032
Pakistan,PAK,Belarus,BLR,49,2000,69.33957937,29.9497515,28.03209307,53.53131377
Pakistan,PAK,Bulgaria,BGR,27,2000,69.33957937,29.9497515,25.21552909,42.76890318
Pakistan,PAK,Hungary,HUN,158,2000,69.33957937,29.9497515,19.39559116,47.16277506
Pakistan,PAK,Poland,POL,62,2000,69.33957937,29.9497515,19.39012835,52.12759564
Pakistan,PAK,Romania,ROU,1,2000,69.33957937,29.9497515,24.97293039,45.85243127
Pakistan,PAK,Slovakia,SVK,93,2000,69.33957937,29.9497515,19.47905218,48.70547528
Pakistan,PAK,Denmark,DNK,10049,2000,69.33957937,29.9497515,10.02800992,55.98125296
Pakistan,PAK,Finland,FIN,334,2000,69.33957937,29.9497515,26.2746656,64.49884603
Pakistan,PAK,Iceland,ISL,12,2000,69.33957937,29.9497515,-18.57396167,64.99575386
Pakistan,PAK,Ireland,IRL,3770,2000,69.33957937,29.9497515,-8.137935687,53.1754487
Pakistan,PAK,Latvia,LVA,34,2000,69.33957937,29.9497515,24.91235983,56.85085163
Pakistan,PAK,Lithuania,LTU,31,2000,69.33957937,29.9497515,23.88719355,55.32610984
Pakistan,PAK,Norway,NOR,13283,2000,69.33957937,29.9497515,15.34834656,68.75015572
Pakistan,PAK,Sweden,SWE,3100,2000,69.33957937,29.9497515,16.74558049,62.77966519
Pakistan,PAK,Greece,GRC,10780,2000,69.33957937,29.9497515,22.95555794,39.07469623
Pakistan,PAK,Italy,ITA,24765,2000,69.33957937,29.9497515,12.07001339,42.79662641
Pakistan,PAK,Malta,MLT,81,2000,69.33957937,29.9497515,14.40523316,35.92149632
Pakistan,PAK,Portugal,PRT,852,2000,69.33957937,29.9497515,-8.501043613,39.59550671
Pakistan,PAK,Slovenia,SVN,13,2000,69.33957937,29.9497515,14.80444238,46.11554772
Pakistan,PAK,Spain,ESP,5531,2000,69.33957937,29.9497515,-3.647550473,40.24448698
Pakistan,PAK,Austria,AUT,3331,2000,69.33957937,29.9497515,14.1264761,47.58549439
Pakistan,PAK,Belgium,BEL,4270,2000,69.33957937,29.9497515,4.640651139,50.63981576
Pakistan,PAK,France,FRA,16586,2000,69.33957937,29.9497515,-2.761729445,42.17344011
Pakistan,PAK,Germany,DEU,35783,2000,69.33957937,29.9497515,10.38578051,51.10698181
Pakistan,PAK,Netherlands,NLD,10427,2000,69.33957937,29.9497515,5.28144793,52.1007899
Pakistan,PAK,Switzerland,CHE,2946,2000,69.33957937,29.9497515,8.208674706,46.79785878
Pakistan,PAK,Bermuda,BMU,22,2000,69.33957937,29.9497515,-64.7545589,32.31367802
Pakistan,PAK,Canada,CAN,82440,2000,69.33957937,29.9497515,-98.30777028,61.36206324
Palau,PLW,Philippines,PHL,1186,2000,134.4080797,7.287427836,122.8839325,11.77536778
Palau,PLW,Chile,CHL,2,2000,134.4080797,7.287427836,-71.38256213,-37.73070989
Palau,PLW,Guam,GUM,1335,2000,134.4080797,7.287427836,144.7679102,13.44165626
Palau,PLW,Latvia,LVA,1,2000,134.4080797,7.287427836,24.91235983,56.85085163
Palau,PLW,Sweden,SWE,1,2000,134.4080797,7.287427836,16.74558049,62.77966519
Palau,PLW,Greece,GRC,12,2000,134.4080797,7.287427836,22.95555794,39.07469623
Palau,PLW,Italy,ITA,6,2000,134.4080797,7.287427836,12.07001339,42.79662641
Palau,PLW,Austria,AUT,1,2000,134.4080797,7.287427836,14.1264761,47.58549439
Panama,PAN,Cyprus,CYP,9,2000,-80.11915156,8.517507975,33.0060022,34.91667211
Panama,PAN,Cuba,CUB,95,2000,-80.11915156,8.517507975,-79.01605384,21.62289528
Panama,PAN,Jamaica,JAM,80,2000,-80.11915156,8.517507975,-77.31482593,18.15694878
Panama,PAN,Guatemala,GTM,190,2000,-80.11915156,8.517507975,-90.36482009,15.69403664
Panama,PAN,Honduras,HND,296,2000,-80.11915156,8.517507975,-86.6151661,14.82688165
Panama,PAN,Mexico,MEX,2396,2000,-80.11915156,8.517507975,-102.5234517,23.94753724
Panama,PAN,Nicaragua,NIC,347,2000,-80.11915156,8.517507975,-85.0305297,12.84709429
Panama,PAN,Argentina,ARG,338,2000,-80.11915156,8.517507975,-65.17980693,-35.3813488
Panama,PAN,Brazil,BRA,559,2000,-80.11915156,8.517507975,-53.09783113,-10.78777702
Panama,PAN,Chile,CHL,504,2000,-80.11915156,8.517507975,-71.38256213,-37.73070989
Panama,PAN,Colombia,COL,1858,2000,-80.11915156,8.517507975,-73.08114582,3.913834307
Panama,PAN,Ecuador,ECU,400,2000,-80.11915156,8.517507975,-78.75201923,-1.423816125
Panama,PAN,Peru,PER,252,2000,-80.11915156,8.517507975,-74.38242685,-9.152803813
Panama,PAN,Australia,AUS,140,2000,-80.11915156,8.517507975,134.4910001,-25.73288704
Panama,PAN,Bulgaria,BGR,4,2000,-80.11915156,8.517507975,25.21552909,42.76890318
Panama,PAN,Hungary,HUN,18,2000,-80.11915156,8.517507975,19.39559116,47.16277506
Panama,PAN,Poland,POL,25,2000,-80.11915156,8.517507975,19.39012835,52.12759564
Panama,PAN,Denmark,DNK,37,2000,-80.11915156,8.517507975,10.02800992,55.98125296
Panama,PAN,Finland,FIN,12,2000,-80.11915156,8.517507975,26.2746656,64.49884603
Panama,PAN,Iceland,ISL,2,2000,-80.11915156,8.517507975,-18.57396167,64.99575386
Panama,PAN,Ireland,IRL,19,2000,-80.11915156,8.517507975,-8.137935687,53.1754487
Panama,PAN,Norway,NOR,27,2000,-80.11915156,8.517507975,15.34834656,68.75015572
Panama,PAN,Sweden,SWE,201,2000,-80.11915156,8.517507975,16.74558049,62.77966519
Panama,PAN,Greece,GRC,137,2000,-80.11915156,8.517507975,22.95555794,39.07469623
Panama,PAN,Italy,ITA,580,2000,-80.11915156,8.517507975,12.07001339,42.79662641
Panama,PAN,Portugal,PRT,119,2000,-80.11915156,8.517507975,-8.501043613,39.59550671
Panama,PAN,Spain,ESP,2185,2000,-80.11915156,8.517507975,-3.647550473,40.24448698
Panama,PAN,Austria,AUT,43,2000,-80.11915156,8.517507975,14.1264761,47.58549439
Panama,PAN,Belgium,BEL,102,2000,-80.11915156,8.517507975,4.640651139,50.63981576
Panama,PAN,France,FRA,381,2000,-80.11915156,8.517507975,-2.761729445,42.17344011
Panama,PAN,Germany,DEU,267,2000,-80.11915156,8.517507975,10.38578051,51.10698181
Panama,PAN,Netherlands,NLD,201,2000,-80.11915156,8.517507975,5.28144793,52.1007899
Panama,PAN,Switzerland,CHE,348,2000,-80.11915156,8.517507975,8.208674706,46.79785878
Panama,PAN,Canada,CAN,2495,2000,-80.11915156,8.517507975,-98.30777028,61.36206324
Paraguay,PRY,Cyprus,CYP,4,2000,-58.40013703,-23.22823913,33.0060022,34.91667211
Paraguay,PRY,Guatemala,GTM,38,2000,-58.40013703,-23.22823913,-90.36482009,15.69403664
Paraguay,PRY,Honduras,HND,26,2000,-58.40013703,-23.22823913,-86.6151661,14.82688165
Paraguay,PRY,Mexico,MEX,329,2000,-58.40013703,-23.22823913,-102.5234517,23.94753724
Paraguay,PRY,Panama,PAN,35,2000,-58.40013703,-23.22823913,-80.11915156,8.517507975
Paraguay,PRY,Argentina,ARG,315086,2000,-58.40013703,-23.22823913,-65.17980693,-35.3813488
Paraguay,PRY,Brazil,BRA,28891,2000,-58.40013703,-23.22823913,-53.09783113,-10.78777702
Paraguay,PRY,Chile,CHL,1198,2000,-58.40013703,-23.22823913,-71.38256213,-37.73070989
Paraguay,PRY,Colombia,COL,201,2000,-58.40013703,-23.22823913,-73.08114582,3.913834307
Paraguay,PRY,Ecuador,ECU,101,2000,-58.40013703,-23.22823913,-78.75201923,-1.423816125
Paraguay,PRY,Peru,PER,398,2000,-58.40013703,-23.22823913,-74.38242685,-9.152803813
Paraguay,PRY,Uruguay,URY,1160,2000,-58.40013703,-23.22823913,-56.01807053,-32.79951534
Paraguay,PRY,Australia,AUS,360,2000,-58.40013703,-23.22823913,134.4910001,-25.73288704
Paraguay,PRY,Bulgaria,BGR,1,2000,-58.40013703,-23.22823913,25.21552909,42.76890318
Paraguay,PRY,Hungary,HUN,14,2000,-58.40013703,-23.22823913,19.39559116,47.16277506
Paraguay,PRY,Denmark,DNK,54,2000,-58.40013703,-23.22823913,10.02800992,55.98125296
Paraguay,PRY,Finland,FIN,6,2000,-58.40013703,-23.22823913,26.2746656,64.49884603
Paraguay,PRY,Iceland,ISL,2,2000,-58.40013703,-23.22823913,-18.57396167,64.99575386
Paraguay,PRY,Ireland,IRL,31,2000,-58.40013703,-23.22823913,-8.137935687,53.1754487
Paraguay,PRY,Latvia,LVA,2,2000,-58.40013703,-23.22823913,24.91235983,56.85085163
Paraguay,PRY,Norway,NOR,74,2000,-58.40013703,-23.22823913,15.34834656,68.75015572
Paraguay,PRY,Sweden,SWE,130,2000,-58.40013703,-23.22823913,16.74558049,62.77966519
Paraguay,PRY,Greece,GRC,56,2000,-58.40013703,-23.22823913,22.95555794,39.07469623
Paraguay,PRY,Italy,ITA,577,2000,-58.40013703,-23.22823913,12.07001339,42.79662641
Paraguay,PRY,Portugal,PRT,23,2000,-58.40013703,-23.22823913,-8.501043613,39.59550671
Paraguay,PRY,Spain,ESP,1744,2000,-58.40013703,-23.22823913,-3.647550473,40.24448698
Paraguay,PRY,Austria,AUT,158,2000,-58.40013703,-23.22823913,14.1264761,47.58549439
Paraguay,PRY,Belgium,BEL,161,2000,-58.40013703,-23.22823913,4.640651139,50.63981576
Paraguay,PRY,France,FRA,804,2000,-58.40013703,-23.22823913,-2.761729445,42.17344011
Paraguay,PRY,Germany,DEU,826,2000,-58.40013703,-23.22823913,10.38578051,51.10698181
Paraguay,PRY,Netherlands,NLD,156,2000,-58.40013703,-23.22823913,5.28144793,52.1007899
Paraguay,PRY,Switzerland,CHE,669,2000,-58.40013703,-23.22823913,8.208674706,46.79785878
Paraguay,PRY,Canada,CAN,4972,2000,-58.40013703,-23.22823913,-98.30777028,61.36206324
Peru,PER,Cyprus,CYP,15,2000,-74.38242685,-9.152803813,33.0060022,34.91667211
Peru,PER,Georgia,GEO,22,2000,-74.38242685,-9.152803813,43.50780252,42.16855755
Peru,PER,Israel,ISR,1336,2000,-74.38242685,-9.152803813,35.00444693,31.46110101
Peru,PER,Turkey,TUR,50,2000,-74.38242685,-9.152803813,35.16895346,39.0616029
Peru,PER,China,CHN,9711,2000,-74.38242685,-9.152803813,103.8190735,36.56176546
Peru,PER,Japan,JPN,46174,2000,-74.38242685,-9.152803813,138.0308956,37.59230135
Peru,PER,Philippines,PHL,512,2000,-74.38242685,-9.152803813,122.8839325,11.77536778
Peru,PER,Aruba,ABW,939,2000,-74.38242685,-9.152803813,-69.98267711,12.52088038
Peru,PER,Cuba,CUB,98,2000,-74.38242685,-9.152803813,-79.01605384,21.62289528
Peru,PER,Haiti,HTI,316,2000,-74.38242685,-9.152803813,-72.68527509,18.93502563
Peru,PER,Guatemala,GTM,288,2000,-74.38242685,-9.152803813,-90.36482009,15.69403664
Peru,PER,Honduras,HND,285,2000,-74.38242685,-9.152803813,-86.6151661,14.82688165
Peru,PER,Mexico,MEX,5479,2000,-74.38242685,-9.152803813,-102.5234517,23.94753724
Peru,PER,Nicaragua,NIC,185,2000,-74.38242685,-9.152803813,-85.0305297,12.84709429
Peru,PER,Panama,PAN,2697,2000,-74.38242685,-9.152803813,-80.11915156,8.517507975
Peru,PER,Argentina,ARG,85411,2000,-74.38242685,-9.152803813,-65.17980693,-35.3813488
Peru,PER,Brazil,BRA,10840,2000,-74.38242685,-9.152803813,-53.09783113,-10.78777702
Peru,PER,Chile,CHL,35460,2000,-74.38242685,-9.152803813,-71.38256213,-37.73070989
Peru,PER,Colombia,COL,3788,2000,-74.38242685,-9.152803813,-73.08114582,3.913834307
Peru,PER,Ecuador,ECU,5682,2000,-74.38242685,-9.152803813,-78.75201923,-1.423816125
Peru,PER,Uruguay,URY,104,2000,-74.38242685,-9.152803813,-56.01807053,-32.79951534
Peru,PER,Australia,AUS,5770,2000,-74.38242685,-9.152803813,134.4910001,-25.73288704
Peru,PER,Bulgaria,BGR,12,2000,-74.38242685,-9.152803813,25.21552909,42.76890318
Peru,PER,Hungary,HUN,149,2000,-74.38242685,-9.152803813,19.39559116,47.16277506
Peru,PER,Poland,POL,105,2000,-74.38242685,-9.152803813,19.39012835,52.12759564
Peru,PER,Slovakia,SVK,35,2000,-74.38242685,-9.152803813,19.47905218,48.70547528
Peru,PER,Denmark,DNK,547,2000,-74.38242685,-9.152803813,10.02800992,55.98125296
Peru,PER,Finland,FIN,161,2000,-74.38242685,-9.152803813,26.2746656,64.49884603
Peru,PER,Iceland,ISL,39,2000,-74.38242685,-9.152803813,-18.57396167,64.99575386
Peru,PER,Ireland,IRL,147,2000,-74.38242685,-9.152803813,-8.137935687,53.1754487
Peru,PER,Latvia,LVA,7,2000,-74.38242685,-9.152803813,24.91235983,56.85085163
Peru,PER,Norway,NOR,548,2000,-74.38242685,-9.152803813,15.34834656,68.75015572
Peru,PER,Sweden,SWE,4531,2000,-74.38242685,-9.152803813,16.74558049,62.77966519
Peru,PER,Croatia,HRV,41,2000,-74.38242685,-9.152803813,16.40412899,45.08047631
Peru,PER,Greece,GRC,168,2000,-74.38242685,-9.152803813,22.95555794,39.07469623
Peru,PER,Italy,ITA,46699,2000,-74.38242685,-9.152803813,12.07001339,42.79662641
Peru,PER,Malta,MLT,12,2000,-74.38242685,-9.152803813,14.40523316,35.92149632
Peru,PER,Portugal,PRT,202,2000,-74.38242685,-9.152803813,-8.501043613,39.59550671
Peru,PER,Slovenia,SVN,12,2000,-74.38242685,-9.152803813,14.80444238,46.11554772
Peru,PER,Spain,ESP,42184,2000,-74.38242685,-9.152803813,-3.647550473,40.24448698
Peru,PER,Austria,AUT,1168,2000,-74.38242685,-9.152803813,14.1264761,47.58549439
Peru,PER,Belgium,BEL,1798,2000,-74.38242685,-9.152803813,4.640651139,50.63981576
Peru,PER,France,FRA,8418,2000,-74.38242685,-9.152803813,-2.761729445,42.17344011
Peru,PER,Germany,DEU,7957,2000,-74.38242685,-9.152803813,10.38578051,51.10698181
Peru,PER,Luxembourg,LUX,87,2000,-74.38242685,-9.152803813,6.071822011,49.76725361
Peru,PER,Netherlands,NLD,1884,2000,-74.38242685,-9.152803813,5.28144793,52.1007899
Peru,PER,Switzerland,CHE,6523,2000,-74.38242685,-9.152803813,8.208674706,46.79785878
Peru,PER,Canada,CAN,17932,2000,-74.38242685,-9.152803813,-98.30777028,61.36206324
Philippines,PHL,Seychelles,SYC,398,2000,122.8839325,11.77536778,55.47603279,-4.660990935
Philippines,PHL,Namibia,NAM,325,2000,122.8839325,11.77536778,17.20963567,-22.13032568
Philippines,PHL,Ghana,GHA,22,2000,122.8839325,11.77536778,-1.216765658,7.953456435
Philippines,PHL,Egypt,EGY,801,2000,122.8839325,11.77536778,29.86190099,26.49593311
Philippines,PHL,Libya,LBY,3246,2000,122.8839325,11.77536778,18.00866169,27.03094495
Philippines,PHL,Bahrain,BHR,12508,2000,122.8839325,11.77536778,50.54196932,26.04205135
Philippines,PHL,Cyprus,CYP,3277,2000,122.8839325,11.77536778,33.0060022,34.91667211
Philippines,PHL,Jordan,JOR,4664,2000,122.8839325,11.77536778,36.77136104,31.24579091
Philippines,PHL,Kuwait,KWT,58906,2000,122.8839325,11.77536778,47.58700459,29.33431262
Philippines,PHL,Lebanon,LBN,2117,2000,122.8839325,11.77536778,35.88016072,33.92306631
Philippines,PHL,Oman,OMN,6412,2000,122.8839325,11.77536778,56.09166155,20.60515333
Philippines,PHL,Qatar,QAT,44593,2000,122.8839325,11.77536778,51.18479632,25.30601188
Philippines,PHL,Turkey,TUR,544,2000,122.8839325,11.77536778,35.16895346,39.0616029
Philippines,PHL,Bhutan,BTN,12,2000,122.8839325,11.77536778,90.40188155,27.41106589
Philippines,PHL,Maldives,MDV,156,2000,122.8839325,11.77536778,73.45713004,3.7287092
Philippines,PHL,China,CHN,52626,2000,122.8839325,11.77536778,103.8190735,36.56176546
Philippines,PHL,Japan,JPN,144882,2000,122.8839325,11.77536778,138.0308956,37.59230135
Philippines,PHL,Mongolia,MNG,37,2000,122.8839325,11.77536778,103.0529976,46.82681544
Philippines,PHL,Cambodia,KHM,301,2000,122.8839325,11.77536778,104.9069432,12.72004786
Philippines,PHL,Indonesia,IDN,1122,2000,122.8839325,11.77536778,117.2401137,-2.215054563
Philippines,PHL,Malaysia,MYS,176961,2000,122.8839325,11.77536778,109.6976228,3.789868456
Philippines,PHL,Singapore,SGP,4027,2000,122.8839325,11.77536778,103.8172559,1.358760871
Philippines,PHL,Thailand,THA,1264,2000,122.8839325,11.77536778,101.0028813,15.11815794
Philippines,PHL,Aruba,ABW,754,2000,122.8839325,11.77536778,-69.98267711,12.52088038
Philippines,PHL,Guatemala,GTM,41,2000,122.8839325,11.77536778,-90.36482009,15.69403664
Philippines,PHL,Mexico,MEX,458,2000,122.8839325,11.77536778,-102.5234517,23.94753724
Philippines,PHL,Panama,PAN,444,2000,122.8839325,11.77536778,-80.11915156,8.517507975
Philippines,PHL,Argentina,ARG,122,2000,122.8839325,11.77536778,-65.17980693,-35.3813488
Philippines,PHL,Chile,CHL,197,2000,122.8839325,11.77536778,-71.38256213,-37.73070989
Philippines,PHL,Colombia,COL,72,2000,122.8839325,11.77536778,-73.08114582,3.913834307
Philippines,PHL,Ecuador,ECU,52,2000,122.8839325,11.77536778,-78.75201923,-1.423816125
Philippines,PHL,Peru,PER,235,2000,122.8839325,11.77536778,-74.38242685,-9.152803813
Philippines,PHL,Australia,AUS,112180,2000,122.8839325,11.77536778,134.4910001,-25.73288704
Philippines,PHL,Guam,GUM,32625,2000,122.8839325,11.77536778,144.7679102,13.44165626
Philippines,PHL,Nauru,NRU,85,2000,122.8839325,11.77536778,166.9325682,-0.51912639
Philippines,PHL,Palau,PLW,2892,2000,122.8839325,11.77536778,134.4080797,7.287427836
Philippines,PHL,Bulgaria,BGR,20,2000,122.8839325,11.77536778,25.21552909,42.76890318
Philippines,PHL,Hungary,HUN,170,2000,122.8839325,11.77536778,19.39559116,47.16277506
Philippines,PHL,Poland,POL,49,2000,122.8839325,11.77536778,19.39012835,52.12759564
Philippines,PHL,Romania,ROU,14,2000,122.8839325,11.77536778,24.97293039,45.85243127
Philippines,PHL,Slovakia,SVK,19,2000,122.8839325,11.77536778,19.47905218,48.70547528
Philippines,PHL,Denmark,DNK,3929,2000,122.8839325,11.77536778,10.02800992,55.98125296
Philippines,PHL,Finland,FIN,669,2000,122.8839325,11.77536778,26.2746656,64.49884603
Philippines,PHL,Iceland,ISL,675,2000,122.8839325,11.77536778,-18.57396167,64.99575386
Philippines,PHL,Ireland,IRL,6214,2000,122.8839325,11.77536778,-8.137935687,53.1754487
Philippines,PHL,Latvia,LVA,2,2000,122.8839325,11.77536778,24.91235983,56.85085163
Philippines,PHL,Norway,NOR,5698,2000,122.8839325,11.77536778,15.34834656,68.75015572
Philippines,PHL,Sweden,SWE,5460,2000,122.8839325,11.77536778,16.74558049,62.77966519
Philippines,PHL,Andorra,AND,297,2000,122.8839325,11.77536778,1.560543779,42.54229102
Philippines,PHL,Greece,GRC,6061,2000,122.8839325,11.77536778,22.95555794,39.07469623
Philippines,PHL,Italy,ITA,85612,2000,122.8839325,11.77536778,12.07001339,42.79662641
Philippines,PHL,Malta,MLT,139,2000,122.8839325,11.77536778,14.40523316,35.92149632
Philippines,PHL,Portugal,PRT,253,2000,122.8839325,11.77536778,-8.501043613,39.59550671
