pays,id,date,chomage,pop
Ireland,IRL,2015,9.9040002822876,744443
Ireland,IRL,2019,5.28399991989136,816797
Israel,ISR,1990,13.3870000839233,281597
Israel,ISR,1995,8.7819995880127,291849
Israel,ISR,2000,11.1020002365112,304861
Israel,ISR,2005,11.3420000076294,319756
Israel,ISR,2010,8.47999954223633,336473
Israel,ISR,2015,5.25099992752075,339067
Israel,ISR,2019,3.93099999427795,369935
Italy,ITA,1990,10.1020002365112,3351006
Italy,ITA,1995,11.668999671936,3207777
Italy,ITA,2000,10.8420000076294,3067571
Italy,ITA,2005,7.73099994659424,2699529
Italy,ITA,2010,8.36299991607666,2563339
Italy,ITA,2015,11.8959999084473,2692064
Italy,ITA,2019,9.21500015258789,3077777
Jamaica,JAM,1990,15.7399997711182,589010
Jamaica,JAM,1995,16.2299995422363,719398
Jamaica,JAM,2000,15.5389995574951,858815
Jamaica,JAM,2005,11.2629995346069,906462
Jamaica,JAM,2010,12.3660001754761,989512
Jamaica,JAM,2015,13.5109996795654,1031086
Jamaica,JAM,2019,9.52400016784668,1111021
Japan,JPN,1990,2.09999990463257,608921
Japan,JPN,1995,3.20000004768372,657199
Japan,JPN,2000,4.69999980926514,712768
Japan,JPN,2005,4.40000009536743,722116
Japan,JPN,2010,5.09999990463257,760479
Japan,JPN,2015,3.40000009536743,780809
Japan,JPN,2019,2.40599989891052,838852
Jordan,JOR,1990,19.4810009002686,313997
Jordan,JOR,1995,14.6000003814697,339346
Jordan,JOR,2000,13.6999998092651,368562
Jordan,JOR,2005,14.8000001907349,434172
Jordan,JOR,2010,12.5,597431
Jordan,JOR,2015,13.0749998092651,705353
Jordan,JOR,2019,14.9449996948242,784377
Kazakhstan,KAZ,1990,0.899999976158142,2971639
Kazakhstan,KAZ,1995,10.9799995422363,3295163
Kazakhstan,KAZ,2000,12.75,3554491
Kazakhstan,KAZ,2005,8.13000011444092,3718750
Kazakhstan,KAZ,2010,5.76999998092651,3803375
Kazakhstan,KAZ,2015,4.92999982833862,3904820
Kazakhstan,KAZ,2019,5.42500019073486,4005587
Kenya,KEN,1990,8.89700031280518,250340
Kenya,KEN,1995,9.77499961853027,277660
Kenya,KEN,2000,9.9040002822876,317453
Kenya,KEN,2005,9.78400039672852,358521
Kenya,KEN,2010,9.73099994659424,438479
Kenya,KEN,2015,9.67500019073486,484760
Kenya,KEN,2019,9.30500030517578,525437
Kuwait,KWT,1990,0.703000009059906,81611
Kuwait,KWT,1995,0.704999983310699,97039
Kuwait,KWT,2000,0.800000011920929,113446
Kuwait,KWT,2005,1.52600002288818,126406
Kuwait,KWT,2010,1.82000005245209,170724
Kuwait,KWT,2015,2.20000004768372,188661
Kuwait,KWT,2019,2.16499996185303,205382
Kyrgyzstan,KGZ,1990,1,522578
Kyrgyzstan,KGZ,1995,5.59999990463257,550026
Kyrgyzstan,KGZ,2000,7.53999996185303,566319
Kyrgyzstan,KGZ,2005,8.10999965667725,652862
Kyrgyzstan,KGZ,2010,8.64000034332275,726917
Kyrgyzstan,KGZ,2015,7.55999994277954,745416
Kyrgyzstan,KGZ,2019,7.35599994659424,754969
Lao People's Democratic Republic,LAO,1990,2.22900009155273,483021
Lao People's Democratic Republic,LAO,1995,2.59999990463257,547793
Lao People's Democratic Republic,LAO,2000,2.02500009536743,649288
Lao People's Democratic Republic,LAO,2005,1.35000002384186,895859
Lao People's Democratic Republic,LAO,2010,0.708000004291534,1198715
Lao People's Democratic Republic,LAO,2015,0.680000007152557,1285226
Lao People's Democratic Republic,LAO,2019,0.574000000953674,1347034
Latvia,LVA,1990,2.70000004768372,215134
Latvia,LVA,1995,19,229015
Latvia,LVA,2000,14.2110004425049,238691
Latvia,LVA,2005,10.0329999923706,271170
Latvia,LVA,2010,19.4820003509521,279368
Latvia,LVA,2015,9.8730001449585,307919
Latvia,LVA,2019,8.22299957275391,332220
Lebanon,LBN,1990,8.2209997177124,509323
Lebanon,LBN,1995,8.46500015258789,533444
Lebanon,LBN,2000,8.39099979400635,561102
Lebanon,LBN,2005,8.39200019836426,613614
Lebanon,LBN,2010,6.46199989318848,704562
Lebanon,LBN,2015,6.23299980163574,769251
Lebanon,LBN,2019,6.19600009918213,844158
Lesotho,LSO,1990,36.1269989013672,191339
Lesotho,LSO,1995,37.0750007629395,136603
Lesotho,LSO,2000,36.1469993591309,120575
Lesotho,LSO,2005,31.9209995269775,158995
Lesotho,LSO,2010,27.1940002441406,243150
Lesotho,LSO,2015,24.2980003356934,305364
Lesotho,LSO,2019,23.4750003814697,341580
Liberia,LBR,1990,2.31699991226196,516886
Liberia,LBR,1995,2.60400009155273,542301
Liberia,LBR,2000,2.7720000743866,248417
Liberia,LBR,2005,2.42199993133545,350999
Liberia,LBR,2010,2.26600003242493,219256
Liberia,LBR,2015,2.18400001525879,206706
Liberia,LBR,2019,2.03200006484985,219338
Libya,LBY,1990,19.4190006256104,76256
Libya,LBY,1995,20.7019996643066,77417
Libya,LBY,2000,20.6609992980957,80036
Libya,LBY,2005,18.4589996337891,101106
Libya,LBY,2010,17.617000579834,128104
Libya,LBY,2015,16.0949993133545,158575
Libya,LBY,2019,17.2999992370605,180586
