pays,id,date,idh,pop
Thailand,THA,2019,0.755,0.05235722712469013
Timor,TLS,2000,0.507,0.011988249209037887
Timor,TLS,2005,0.496,0.011341174815477298
Timor,TLS,2010,0.619,0.010553047352456235
Timor,TLS,2015,0.63,0.007121947468114238
Timor,TLS,2019,0.625,0.006638159202253678
Togo,TGO,1990,0.405,0.02247932868294937
Togo,TGO,1995,0.409,0.024035969127539962
Togo,TGO,2000,0.425,0.028017208993091954
Togo,TGO,2005,0.436,0.036317190696480886
Togo,TGO,2010,0.456,0.03977355454858457
Togo,TGO,2015,0.495,0.037877647867217944
Togo,TGO,2019,0.503,0.035383277217890925
Tonga,TON,1990,0.648,0.030619865571321882
Tonga,TON,1995,0.671,0.03411269484037676
Tonga,TON,2000,0.673,0.03760219652353199
Tonga,TON,2005,0.693,0.04262425053267925
Tonga,TON,2010,0.712,0.04427519089108149
Tonga,TON,2015,0.721,0.03923358569571645
Tonga,TON,2019,0.726,0.03635764605560239
Trinidad and Tobago,TTO,1990,0.672,0.041491553627992755
Trinidad and Tobago,TTO,1995,0.683,0.036671982140009565
Trinidad and Tobago,TTO,2000,0.716,0.03295024357753168
Trinidad and Tobago,TTO,2005,0.752,0.034563772365950846
Trinidad and Tobago,TTO,2010,0.775,0.03631073969974709
Trinidad and Tobago,TTO,2015,0.783,0.036502939442235725
Trinidad and Tobago,TTO,2019,0.784,0.042629534815786935
Tunisia,TUN,1990,0.569,0.004608312821747199
Tunisia,TUN,1995,0.607,0.004149627227217925
Tunisia,TUN,2000,0.653,0.0037822080992135636
Tunisia,TUN,2005,0.689,0.003466982679235534
Tunisia,TUN,2010,0.716,0.004059333288451116
Tunisia,TUN,2015,0.728,0.005056552583558297
Tunisia,TUN,2019,0.735,0.004967919286162181
Turkey,TUR,1990,0.579,0.02158100922521817
Turkey,TUR,1995,0.607,0.020794096328900488
Turkey,TUR,2000,0.655,0.02025551977275718
Turkey,TUR,2005,0.69,0.019428109041085957
Turkey,TUR,2010,0.734,0.018900745597203634
Turkey,TUR,2015,0.783,0.05534483266008025
Turkey,TUR,2019,0.791,0.07139029037560914
Turkmenistan,TKM,2010,0.673,0.03891698657005319
Turkmenistan,TKM,2015,0.701,0.03528587115093974
Turkmenistan,TKM,2019,0.706,0.03334986637971406
Uganda,UGA,1990,0.311,0.03136226264797983
Uganda,UGA,1995,0.321,0.029735094315664724
Uganda,UGA,2000,0.398,0.024705105738765873
Uganda,UGA,2005,0.437,0.021430987677799756
Uganda,UGA,2010,0.486,0.015200674154663136
Uganda,UGA,2015,0.505,0.022267231208482997
Uganda,UGA,2019,0.516,0.04059079085925779
Ukraine,UKR,1990,0.705,0.13283203576659217
Ukraine,UKR,1995,0.664,0.11982260780090595
Ukraine,UKR,2000,0.671,0.11239434040873073
Ukraine,UKR,2005,0.715,0.10721337263547616
Ukraine,UKR,2010,0.733,0.10505108925741269
Ukraine,UKR,2015,0.743,0.1088527891940717
Ukraine,UKR,2019,0.751,0.11125085371698898
United Arab Emirates,ARE,1990,0.727,0.7145871435196933
United Arab Emirates,ARE,1995,0.764,0.7553002165550766
United Arab Emirates,ARE,2000,0.798,0.780779065634311
United Arab Emirates,ARE,2005,0.825,0.7151164121201554
United Arab Emirates,ARE,2010,0.836,0.8557552361476999
United Arab Emirates,ARE,2015,0.86,0.8631342236232713
United Arab Emirates,ARE,2019,0.863,0.8916304181130872
United Kingdom,GBR,1990,0.775,0.06376314278125195
United Kingdom,GBR,1995,0.839,0.07161948415890441
United Kingdom,GBR,2000,0.867,0.08031861231123534
United Kingdom,GBR,2005,0.891,0.09811320654756463
United Kingdom,GBR,2010,0.905,0.11343119838148984
United Kingdom,GBR,2015,0.918,0.1291527115759018
United Kingdom,GBR,2019,0.922,0.14366453538150398
United States,USA,1990,0.86,0.09314456600553635
United States,USA,1995,0.877,0.10684717851268223
United States,USA,2000,0.885,0.12338302921575192
United States,USA,2005,0.898,0.13284632109616287
United States,USA,2010,0.914,0.14283839980711616
United States,USA,2015,0.92,0.15021037440814744
United States,USA,2019,0.924,0.15484777436619807
Uruguay,URY,1990,0.692,0.03155260112149436
Uruguay,URY,1995,0.711,0.02897638264158738
Uruguay,URY,2000,0.742,0.026771405919024886
Uruguay,URY,2005,0.756,0.024780819332151847
Uruguay,URY,2010,0.773,0.02271412730425464
Uruguay,URY,2015,0.8,0.023094604967337427
Uruguay,URY,2019,0.804,0.023622770887649927
Uzbekistan,UZB,2000,0.595,0.05705781650602019
Uzbekistan,UZB,2005,0.628,0.050824779302174494
Uzbekistan,UZB,2010,0.666,0.04271871411365992
Uzbekistan,UZB,2015,0.698,0.037409397774362675
Uzbekistan,UZB,2019,0.71,0.03545349168876724
Vanuatu,VUT,2005,0.572,0.01337907703481427
Vanuatu,VUT,2010,0.591,0.012662407762551278
Vanuatu,VUT,2015,0.599,0.011754508907166304
Vanuatu,VUT,2019,0.603,0.011087194205275387
Venezuela,VEN,1990,0.634,0.05220936637995911
Venezuela,VEN,1995,0.658,0.046509146561109334
Venezuela,VEN,2000,0.672,0.04190307999447431
Venezuela,VEN,2005,0.714,0.040725476532687266
Venezuela,VEN,2010,0.759,0.047375170271104654
Venezuela,VEN,2015,0.775,0.0466875867155551
Venezuela,VEN,2019,0.761,0.0476508731582866
Vietnam,VNM,1990,0.475,0.00041356773996305453
Vietnam,VNM,1995,0.529,0.0006843102994653844
Vietnam,VNM,2000,0.579,0.0007102203402480267
Vietnam,VNM,2005,0.616,0.0006175158867973903
Vietnam,VNM,2010,0.654,0.0007020307953886367
Vietnam,VNM,2015,0.684,0.0007854477411436675
Vietnam,VNM,2019,0.694,0.0007965635896732476
Yemen,YEM,1990,0.399,0.010150561148926391
Yemen,YEM,1995,0.415,0.009153900390355867
Yemen,YEM,2000,0.443,0.008325544290930614
Yemen,YEM,2005,0.474,0.008547645298307703
Yemen,YEM,2010,0.498,0.012455012134604168
Yemen,YEM,2015,0.483,0.014336311847332443
Yemen,YEM,2019,0.452,0.013531430412916918
Zambia,ZMB,1990,0.401,0.03477272486902509
Zambia,ZMB,1995,0.412,0.026860344741726227
Zambia,ZMB,2000,0.432,0.03299777725379476
Zambia,ZMB,2005,0.48,0.02133010555532455
Zambia,ZMB,2010,0.544,0.011021768069108416
Zambia,ZMB,2015,0.583,0.008319415371940975
Zambia,ZMB,2019,0.588,0.009811592119836177
Zimbabwe,ZWE,1990,0.491,0.06083161329474721
Zimbabwe,ZWE,1995,0.467,0.03779132488992363
Zimbabwe,ZWE,2000,0.44,0.03451666825597525
Zimbabwe,ZWE,2005,0.43,0.03330595554298406
Zimbabwe,ZWE,2010,0.467,0.031368379984348375
Zimbabwe,ZWE,2015,0.529,0.028989703596093677
Zimbabwe,ZWE,2019,0.535,0.028482338618872834
